iter,ll,accept,sd,spp,foc_sp,nei_sp
214,-1572.9448596958116,0,-0.002815813910146129,-0.0022817313371621146,Eriogonum umbellatum,Heterotheca villosa
214,-1572.9448596958116,0,-0.0827590624753918,-0.0016409000041642326,Heterotheca villosa,Heterotheca villosa
215,-1572.9448596958116,0,0.022635580823540724,0.0033404264188378044,Lupinus argenteus,Lupinus argenteus
215,-1572.9448596958116,0,0.10387696037574543,-0.0036046926409732836,Ivesia gordonii,Lupinus argenteus
215,-1572.9448596958116,0,-0.0491890831745605,-8.686881375955142e-4,Eriogonum umbellatum,Lupinus argenteus
215,-1572.9448596958116,0,-0.00646016601823081,-6.544643268203932e-5,Heterotheca villosa,Lupinus argenteus
215,-1572.9448596958116,0,0.052449250463056186,-0.003043466354019141,Lupinus argenteus,Ivesia gordonii
215,-1572.9448596958116,0,0.11500360504272539,-0.0022239228415762043,Ivesia gordonii,Ivesia gordonii
215,-1572.9448596958116,0,-0.05648667543927932,-0.0012103381719951966,Eriogonum umbellatum,Ivesia gordonii
215,-1572.9448596958116,0,0.11171434884802332,-1.7414824784170893e-4,Heterotheca villosa,Ivesia gordonii
215,-1572.9448596958116,0,-0.03929557123131426,-0.006005403077551297,Lupinus argenteus,Eriogonum umbellatum
215,-1572.9448596958116,0,0.1080126157705052,-0.002540668612589297,Ivesia gordonii,Eriogonum umbellatum
215,-1572.9448596958116,0,-0.029397028253728467,-7.563106415347165e-6,Eriogonum umbellatum,Eriogonum umbellatum
215,-1572.9448596958116,0,-0.1596200268134918,-0.0017411946019635209,Heterotheca villosa,Eriogonum umbellatum
215,-1572.9448596958116,0,0.07540658602416749,-0.001493085787135249,Lupinus argenteus,Heterotheca villosa
215,-1572.9448596958116,0,0.05687474466469504,0.004414287539494645,Ivesia gordonii,Heterotheca villosa
215,-1572.9448596958116,0,-0.002815813910146129,-0.0022817313371621146,Eriogonum umbellatum,Heterotheca villosa
215,-1572.9448596958116,0,-0.0827590624753918,-0.0016409000041642326,Heterotheca villosa,Heterotheca villosa
216,-1572.9448596958116,0,0.022635580823540724,0.0033404264188378044,Lupinus argenteus,Lupinus argenteus
216,-1572.9448596958116,0,0.10387696037574543,-0.0036046926409732836,Ivesia gordonii,Lupinus argenteus
216,-1572.9448596958116,0,-0.0491890831745605,-8.686881375955142e-4,Eriogonum umbellatum,Lupinus argenteus
216,-1572.9448596958116,0,-0.00646016601823081,-6.544643268203932e-5,Heterotheca villosa,Lupinus argenteus
216,-1572.9448596958116,0,0.052449250463056186,-0.003043466354019141,Lupinus argenteus,Ivesia gordonii
216,-1572.9448596958116,0,0.11500360504272539,-0.0022239228415762043,Ivesia gordonii,Ivesia gordonii
216,-1572.9448596958116,0,-0.05648667543927932,-0.0012103381719951966,Eriogonum umbellatum,Ivesia gordonii
216,-1572.9448596958116,0,0.11171434884802332,-1.7414824784170893e-4,Heterotheca villosa,Ivesia gordonii
216,-1572.9448596958116,0,-0.03929557123131426,-0.006005403077551297,Lupinus argenteus,Eriogonum umbellatum
216,-1572.9448596958116,0,0.1080126157705052,-0.002540668612589297,Ivesia gordonii,Eriogonum umbellatum
216,-1572.9448596958116,0,-0.029397028253728467,-7.563106415347165e-6,Eriogonum umbellatum,Eriogonum umbellatum
216,-1572.9448596958116,0,-0.1596200268134918,-0.0017411946019635209,Heterotheca villosa,Eriogonum umbellatum
216,-1572.9448596958116,0,0.07540658602416749,-0.001493085787135249,Lupinus argenteus,Heterotheca villosa
216,-1572.9448596958116,0,0.05687474466469504,0.004414287539494645,Ivesia gordonii,Heterotheca villosa
216,-1572.9448596958116,0,-0.002815813910146129,-0.0022817313371621146,Eriogonum umbellatum,Heterotheca villosa
216,-1572.9448596958116,0,-0.0827590624753918,-0.0016409000041642326,Heterotheca villosa,Heterotheca villosa
217,-1572.9448596958116,0,0.022635580823540724,0.0033404264188378044,Lupinus argenteus,Lupinus argenteus
217,-1572.9448596958116,0,0.10387696037574543,-0.0036046926409732836,Ivesia gordonii,Lupinus argenteus
217,-1572.9448596958116,0,-0.0491890831745605,-8.686881375955142e-4,Eriogonum umbellatum,Lupinus argenteus
217,-1572.9448596958116,0,-0.00646016601823081,-6.544643268203932e-5,Heterotheca villosa,Lupinus argenteus
217,-1572.9448596958116,0,0.052449250463056186,-0.003043466354019141,Lupinus argenteus,Ivesia gordonii
217,-1572.9448596958116,0,0.11500360504272539,-0.0022239228415762043,Ivesia gordonii,Ivesia gordonii
217,-1572.9448596958116,0,-0.05648667543927932,-0.0012103381719951966,Eriogonum umbellatum,Ivesia gordonii
217,-1572.9448596958116,0,0.11171434884802332,-1.7414824784170893e-4,Heterotheca villosa,Ivesia gordonii
217,-1572.9448596958116,0,-0.03929557123131426,-0.006005403077551297,Lupinus argenteus,Eriogonum umbellatum
217,-1572.9448596958116,0,0.1080126157705052,-0.002540668612589297,Ivesia gordonii,Eriogonum umbellatum
217,-1572.9448596958116,0,-0.029397028253728467,-7.563106415347165e-6,Eriogonum umbellatum,Eriogonum umbellatum
217,-1572.9448596958116,0,-0.1596200268134918,-0.0017411946019635209,Heterotheca villosa,Eriogonum umbellatum
217,-1572.9448596958116,0,0.07540658602416749,-0.001493085787135249,Lupinus argenteus,Heterotheca villosa
217,-1572.9448596958116,0,0.05687474466469504,0.004414287539494645,Ivesia gordonii,Heterotheca villosa
217,-1572.9448596958116,0,-0.002815813910146129,-0.0022817313371621146,Eriogonum umbellatum,Heterotheca villosa
217,-1572.9448596958116,0,-0.0827590624753918,-0.0016409000041642326,Heterotheca villosa,Heterotheca villosa
218,-1572.9448596958116,0,0.022635580823540724,0.0033404264188378044,Lupinus argenteus,Lupinus argenteus
218,-1572.9448596958116,0,0.10387696037574543,-0.0036046926409732836,Ivesia gordonii,Lupinus argenteus
218,-1572.9448596958116,0,-0.0491890831745605,-8.686881375955142e-4,Eriogonum umbellatum,Lupinus argenteus
218,-1572.9448596958116,0,-0.00646016601823081,-6.544643268203932e-5,Heterotheca villosa,Lupinus argenteus
218,-1572.9448596958116,0,0.052449250463056186,-0.003043466354019141,Lupinus argenteus,Ivesia gordonii
218,-1572.9448596958116,0,0.11500360504272539,-0.0022239228415762043,Ivesia gordonii,Ivesia gordonii
218,-1572.9448596958116,0,-0.05648667543927932,-0.0012103381719951966,Eriogonum umbellatum,Ivesia gordonii
218,-1572.9448596958116,0,0.11171434884802332,-1.7414824784170893e-4,Heterotheca villosa,Ivesia gordonii
218,-1572.9448596958116,0,-0.03929557123131426,-0.006005403077551297,Lupinus argenteus,Eriogonum umbellatum
218,-1572.9448596958116,0,0.1080126157705052,-0.002540668612589297,Ivesia gordonii,Eriogonum umbellatum
218,-1572.9448596958116,0,-0.029397028253728467,-7.563106415347165e-6,Eriogonum umbellatum,Eriogonum umbellatum
218,-1572.9448596958116,0,-0.1596200268134918,-0.0017411946019635209,Heterotheca villosa,Eriogonum umbellatum
218,-1572.9448596958116,0,0.07540658602416749,-0.001493085787135249,Lupinus argenteus,Heterotheca villosa
218,-1572.9448596958116,0,0.05687474466469504,0.004414287539494645,Ivesia gordonii,Heterotheca villosa
218,-1572.9448596958116,0,-0.002815813910146129,-0.0022817313371621146,Eriogonum umbellatum,Heterotheca villosa
218,-1572.9448596958116,0,-0.0827590624753918,-0.0016409000041642326,Heterotheca villosa,Heterotheca villosa
219,-1572.9448596958116,0,0.022635580823540724,0.0033404264188378044,Lupinus argenteus,Lupinus argenteus
219,-1572.9448596958116,0,0.10387696037574543,-0.0036046926409732836,Ivesia gordonii,Lupinus argenteus
219,-1572.9448596958116,0,-0.0491890831745605,-8.686881375955142e-4,Eriogonum umbellatum,Lupinus argenteus
219,-1572.9448596958116,0,-0.00646016601823081,-6.544643268203932e-5,Heterotheca villosa,Lupinus argenteus
219,-1572.9448596958116,0,0.052449250463056186,-0.003043466354019141,Lupinus argenteus,Ivesia gordonii
219,-1572.9448596958116,0,0.11500360504272539,-0.0022239228415762043,Ivesia gordonii,Ivesia gordonii
219,-1572.9448596958116,0,-0.05648667543927932,-0.0012103381719951966,Eriogonum umbellatum,Ivesia gordonii
219,-1572.9448596958116,0,0.11171434884802332,-1.7414824784170893e-4,Heterotheca villosa,Ivesia gordonii
219,-1572.9448596958116,0,-0.03929557123131426,-0.006005403077551297,Lupinus argenteus,Eriogonum umbellatum
219,-1572.9448596958116,0,0.1080126157705052,-0.002540668612589297,Ivesia gordonii,Eriogonum umbellatum
219,-1572.9448596958116,0,-0.029397028253728467,-7.563106415347165e-6,Eriogonum umbellatum,Eriogonum umbellatum
219,-1572.9448596958116,0,-0.1596200268134918,-0.0017411946019635209,Heterotheca villosa,Eriogonum umbellatum
219,-1572.9448596958116,0,0.07540658602416749,-0.001493085787135249,Lupinus argenteus,Heterotheca villosa
219,-1572.9448596958116,0,0.05687474466469504,0.004414287539494645,Ivesia gordonii,Heterotheca villosa
219,-1572.9448596958116,0,-0.002815813910146129,-0.0022817313371621146,Eriogonum umbellatum,Heterotheca villosa
219,-1572.9448596958116,0,-0.0827590624753918,-0.0016409000041642326,Heterotheca villosa,Heterotheca villosa
220,-1572.9448596958116,0,0.022635580823540724,0.0033404264188378044,Lupinus argenteus,Lupinus argenteus
220,-1572.9448596958116,0,0.10387696037574543,-0.0036046926409732836,Ivesia gordonii,Lupinus argenteus
220,-1572.9448596958116,0,-0.0491890831745605,-8.686881375955142e-4,Eriogonum umbellatum,Lupinus argenteus
220,-1572.9448596958116,0,-0.00646016601823081,-6.544643268203932e-5,Heterotheca villosa,Lupinus argenteus
220,-1572.9448596958116,0,0.052449250463056186,-0.003043466354019141,Lupinus argenteus,Ivesia gordonii
220,-1572.9448596958116,0,0.11500360504272539,-0.0022239228415762043,Ivesia gordonii,Ivesia gordonii
220,-1572.9448596958116,0,-0.05648667543927932,-0.0012103381719951966,Eriogonum umbellatum,Ivesia gordonii
220,-1572.9448596958116,0,0.11171434884802332,-1.7414824784170893e-4,Heterotheca villosa,Ivesia gordonii
220,-1572.9448596958116,0,-0.03929557123131426,-0.006005403077551297,Lupinus argenteus,Eriogonum umbellatum
220,-1572.9448596958116,0,0.1080126157705052,-0.002540668612589297,Ivesia gordonii,Eriogonum umbellatum
220,-1572.9448596958116,0,-0.029397028253728467,-7.563106415347165e-6,Eriogonum umbellatum,Eriogonum umbellatum
220,-1572.9448596958116,0,-0.1596200268134918,-0.0017411946019635209,Heterotheca villosa,Eriogonum umbellatum
220,-1572.9448596958116,0,0.07540658602416749,-0.001493085787135249,Lupinus argenteus,Heterotheca villosa
220,-1572.9448596958116,0,0.05687474466469504,0.004414287539494645,Ivesia gordonii,Heterotheca villosa
220,-1572.9448596958116,0,-0.002815813910146129,-0.0022817313371621146,Eriogonum umbellatum,Heterotheca villosa
220,-1572.9448596958116,0,-0.0827590624753918,-0.0016409000041642326,Heterotheca villosa,Heterotheca villosa
221,-1572.9448596958116,0,0.022635580823540724,0.0033404264188378044,Lupinus argenteus,Lupinus argenteus
221,-1572.9448596958116,0,0.10387696037574543,-0.0036046926409732836,Ivesia gordonii,Lupinus argenteus
221,-1572.9448596958116,0,-0.0491890831745605,-8.686881375955142e-4,Eriogonum umbellatum,Lupinus argenteus
221,-1572.9448596958116,0,-0.00646016601823081,-6.544643268203932e-5,Heterotheca villosa,Lupinus argenteus
221,-1572.9448596958116,0,0.052449250463056186,-0.003043466354019141,Lupinus argenteus,Ivesia gordonii
221,-1572.9448596958116,0,0.11500360504272539,-0.0022239228415762043,Ivesia gordonii,Ivesia gordonii
221,-1572.9448596958116,0,-0.05648667543927932,-0.0012103381719951966,Eriogonum umbellatum,Ivesia gordonii
221,-1572.9448596958116,0,0.11171434884802332,-1.7414824784170893e-4,Heterotheca villosa,Ivesia gordonii
221,-1572.9448596958116,0,-0.03929557123131426,-0.006005403077551297,Lupinus argenteus,Eriogonum umbellatum
221,-1572.9448596958116,0,0.1080126157705052,-0.002540668612589297,Ivesia gordonii,Eriogonum umbellatum
221,-1572.9448596958116,0,-0.029397028253728467,-7.563106415347165e-6,Eriogonum umbellatum,Eriogonum umbellatum
221,-1572.9448596958116,0,-0.1596200268134918,-0.0017411946019635209,Heterotheca villosa,Eriogonum umbellatum
221,-1572.9448596958116,0,0.07540658602416749,-0.001493085787135249,Lupinus argenteus,Heterotheca villosa
221,-1572.9448596958116,0,0.05687474466469504,0.004414287539494645,Ivesia gordonii,Heterotheca villosa
221,-1572.9448596958116,0,-0.002815813910146129,-0.0022817313371621146,Eriogonum umbellatum,Heterotheca villosa
221,-1572.9448596958116,0,-0.0827590624753918,-0.0016409000041642326,Heterotheca villosa,Heterotheca villosa
222,-1573.208439605604,1,0.027746599803087378,0.003432130906487364,Lupinus argenteus,Lupinus argenteus
222,-1573.208439605604,1,0.0933241418102848,-0.0046874854130272365,Ivesia gordonii,Lupinus argenteus
222,-1573.208439605604,1,-0.05521568340596406,-2.196313436076898e-4,Eriogonum umbellatum,Lupinus argenteus
222,-1573.208439605604,1,-0.007697451801451867,-2.812972432778843e-4,Heterotheca villosa,Lupinus argenteus
222,-1573.208439605604,1,0.039504257302615614,-0.0035466861148743417,Lupinus argenteus,Ivesia gordonii
222,-1573.208439605604,1,0.10688529806896858,-0.0016033403458033057,Ivesia gordonii,Ivesia gordonii
222,-1573.208439605604,1,-0.07463420888495031,-0.0013158487699368423,Eriogonum umbellatum,Ivesia gordonii
222,-1573.208439605604,1,0.11626710644087601,-3.367797050268451e-4,Heterotheca villosa,Ivesia gordonii
222,-1573.208439605604,1,-0.036258450667121,-0.0059479115675691975,Lupinus argenteus,Eriogonum umbellatum
222,-1573.208439605604,1,0.09713620646897084,-0.002849632513185145,Ivesia gordonii,Eriogonum umbellatum
222,-1573.208439605604,1,-0.026204625320295324,-1.4258233368067322e-4,Eriogonum umbellatum,Eriogonum umbellatum
222,-1573.208439605604,1,-0.15181560990781204,-0.002083294920499596,Heterotheca villosa,Eriogonum umbellatum
222,-1573.208439605604,1,0.07189871534808819,-0.0014974135433009448,Lupinus argenteus,Heterotheca villosa
222,-1573.208439605604,1,0.05742181239528506,0.005276257606430132,Ivesia gordonii,Heterotheca villosa
222,-1573.208439605604,1,0.0010879689079119387,-0.001809524428921603,Eriogonum umbellatum,Heterotheca villosa
222,-1573.208439605604,1,-0.0853233025316409,-0.0010796606010432161,Heterotheca villosa,Heterotheca villosa
223,-1573.208439605604,0,0.027746599803087378,0.003432130906487364,Lupinus argenteus,Lupinus argenteus
223,-1573.208439605604,0,0.0933241418102848,-0.0046874854130272365,Ivesia gordonii,Lupinus argenteus
223,-1573.208439605604,0,-0.05521568340596406,-2.196313436076898e-4,Eriogonum umbellatum,Lupinus argenteus
223,-1573.208439605604,0,-0.007697451801451867,-2.812972432778843e-4,Heterotheca villosa,Lupinus argenteus
223,-1573.208439605604,0,0.039504257302615614,-0.0035466861148743417,Lupinus argenteus,Ivesia gordonii
223,-1573.208439605604,0,0.10688529806896858,-0.0016033403458033057,Ivesia gordonii,Ivesia gordonii
223,-1573.208439605604,0,-0.07463420888495031,-0.0013158487699368423,Eriogonum umbellatum,Ivesia gordonii
223,-1573.208439605604,0,0.11626710644087601,-3.367797050268451e-4,Heterotheca villosa,Ivesia gordonii
223,-1573.208439605604,0,-0.036258450667121,-0.0059479115675691975,Lupinus argenteus,Eriogonum umbellatum
223,-1573.208439605604,0,0.09713620646897084,-0.002849632513185145,Ivesia gordonii,Eriogonum umbellatum
223,-1573.208439605604,0,-0.026204625320295324,-1.4258233368067322e-4,Eriogonum umbellatum,Eriogonum umbellatum
223,-1573.208439605604,0,-0.15181560990781204,-0.002083294920499596,Heterotheca villosa,Eriogonum umbellatum
223,-1573.208439605604,0,0.07189871534808819,-0.0014974135433009448,Lupinus argenteus,Heterotheca villosa
223,-1573.208439605604,0,0.05742181239528506,0.005276257606430132,Ivesia gordonii,Heterotheca villosa
223,-1573.208439605604,0,0.0010879689079119387,-0.001809524428921603,Eriogonum umbellatum,Heterotheca villosa
223,-1573.208439605604,0,-0.0853233025316409,-0.0010796606010432161,Heterotheca villosa,Heterotheca villosa
224,-1573.0134360799968,1,-0.0027392863043862216,0.003733532957727618,Lupinus argenteus,Lupinus argenteus
224,-1573.0134360799968,1,0.09068431443508655,-0.004949944288488361,Ivesia gordonii,Lupinus argenteus
224,-1573.0134360799968,1,-0.06455921190309012,-5.259979781343388e-4,Eriogonum umbellatum,Lupinus argenteus
224,-1573.0134360799968,1,-0.0020997841573247777,-1.4865689576734145e-4,Heterotheca villosa,Lupinus argenteus
224,-1573.0134360799968,1,0.0316447011949913,-0.0022243353372815074,Lupinus argenteus,Ivesia gordonii
224,-1573.0134360799968,1,0.11340863994905272,-0.001517987469154717,Ivesia gordonii,Ivesia gordonii
224,-1573.0134360799968,1,-0.09191919958982858,-8.988206589358284e-4,Eriogonum umbellatum,Ivesia gordonii
224,-1573.0134360799968,1,0.12936221614279975,-1.7720823435741833e-4,Heterotheca villosa,Ivesia gordonii
224,-1573.0134360799968,1,-0.04479621494749528,-0.0048904102139369545,Lupinus argenteus,Eriogonum umbellatum
224,-1573.0134360799968,1,0.11203165237138533,-0.002077159475224274,Ivesia gordonii,Eriogonum umbellatum
224,-1573.0134360799968,1,-0.011093409942905034,-4.0366892770117015e-6,Eriogonum umbellatum,Eriogonum umbellatum
224,-1573.0134360799968,1,-0.14924477408959944,-0.0025025421671678837,Heterotheca villosa,Eriogonum umbellatum
224,-1573.0134360799968,1,0.0667249913438604,-0.001628183493410648,Lupinus argenteus,Heterotheca villosa
224,-1573.0134360799968,1,0.0673046292961384,0.005742356734973684,Ivesia gordonii,Heterotheca villosa
224,-1573.0134360799968,1,-0.003711901457760239,-0.0018680343697846003,Eriogonum umbellatum,Heterotheca villosa
224,-1573.0134360799968,1,-0.0919981423768194,-0.0010680726536938287,Heterotheca villosa,Heterotheca villosa
225,-1573.0134360799968,0,-0.0027392863043862216,0.003733532957727618,Lupinus argenteus,Lupinus argenteus
225,-1573.0134360799968,0,0.09068431443508655,-0.004949944288488361,Ivesia gordonii,Lupinus argenteus
225,-1573.0134360799968,0,-0.06455921190309012,-5.259979781343388e-4,Eriogonum umbellatum,Lupinus argenteus
225,-1573.0134360799968,0,-0.0020997841573247777,-1.4865689576734145e-4,Heterotheca villosa,Lupinus argenteus
225,-1573.0134360799968,0,0.0316447011949913,-0.0022243353372815074,Lupinus argenteus,Ivesia gordonii
225,-1573.0134360799968,0,0.11340863994905272,-0.001517987469154717,Ivesia gordonii,Ivesia gordonii
225,-1573.0134360799968,0,-0.09191919958982858,-8.988206589358284e-4,Eriogonum umbellatum,Ivesia gordonii
225,-1573.0134360799968,0,0.12936221614279975,-1.7720823435741833e-4,Heterotheca villosa,Ivesia gordonii
225,-1573.0134360799968,0,-0.04479621494749528,-0.0048904102139369545,Lupinus argenteus,Eriogonum umbellatum
225,-1573.0134360799968,0,0.11203165237138533,-0.002077159475224274,Ivesia gordonii,Eriogonum umbellatum
225,-1573.0134360799968,0,-0.011093409942905034,-4.0366892770117015e-6,Eriogonum umbellatum,Eriogonum umbellatum
225,-1573.0134360799968,0,-0.14924477408959944,-0.0025025421671678837,Heterotheca villosa,Eriogonum umbellatum
225,-1573.0134360799968,0,0.0667249913438604,-0.001628183493410648,Lupinus argenteus,Heterotheca villosa
225,-1573.0134360799968,0,0.0673046292961384,0.005742356734973684,Ivesia gordonii,Heterotheca villosa
225,-1573.0134360799968,0,-0.003711901457760239,-0.0018680343697846003,Eriogonum umbellatum,Heterotheca villosa
225,-1573.0134360799968,0,-0.0919981423768194,-0.0010680726536938287,Heterotheca villosa,Heterotheca villosa
226,-1573.0134360799968,0,-0.0027392863043862216,0.003733532957727618,Lupinus argenteus,Lupinus argenteus
226,-1573.0134360799968,0,0.09068431443508655,-0.004949944288488361,Ivesia gordonii,Lupinus argenteus
226,-1573.0134360799968,0,-0.06455921190309012,-5.259979781343388e-4,Eriogonum umbellatum,Lupinus argenteus
226,-1573.0134360799968,0,-0.0020997841573247777,-1.4865689576734145e-4,Heterotheca villosa,Lupinus argenteus
226,-1573.0134360799968,0,0.0316447011949913,-0.0022243353372815074,Lupinus argenteus,Ivesia gordonii
226,-1573.0134360799968,0,0.11340863994905272,-0.001517987469154717,Ivesia gordonii,Ivesia gordonii
226,-1573.0134360799968,0,-0.09191919958982858,-8.988206589358284e-4,Eriogonum umbellatum,Ivesia gordonii
226,-1573.0134360799968,0,0.12936221614279975,-1.7720823435741833e-4,Heterotheca villosa,Ivesia gordonii
226,-1573.0134360799968,0,-0.04479621494749528,-0.0048904102139369545,Lupinus argenteus,Eriogonum umbellatum
226,-1573.0134360799968,0,0.11203165237138533,-0.002077159475224274,Ivesia gordonii,Eriogonum umbellatum
226,-1573.0134360799968,0,-0.011093409942905034,-4.0366892770117015e-6,Eriogonum umbellatum,Eriogonum umbellatum
226,-1573.0134360799968,0,-0.14924477408959944,-0.0025025421671678837,Heterotheca villosa,Eriogonum umbellatum
226,-1573.0134360799968,0,0.0667249913438604,-0.001628183493410648,Lupinus argenteus,Heterotheca villosa
226,-1573.0134360799968,0,0.0673046292961384,0.005742356734973684,Ivesia gordonii,Heterotheca villosa
226,-1573.0134360799968,0,-0.003711901457760239,-0.0018680343697846003,Eriogonum umbellatum,Heterotheca villosa
226,-1573.0134360799968,0,-0.0919981423768194,-0.0010680726536938287,Heterotheca villosa,Heterotheca villosa
227,-1572.9260530900472,1,0.004388012099818218,0.0038676285120211587,Lupinus argenteus,Lupinus argenteus
227,-1572.9260530900472,1,0.09154156396056885,-0.0042274501740071635,Ivesia gordonii,Lupinus argenteus
227,-1572.9260530900472,1,-0.05926813252013392,-7.48685651755322e-5,Eriogonum umbellatum,Lupinus argenteus
227,-1572.9260530900472,1,-0.0076479699717436535,-7.73996121380959e-5,Heterotheca villosa,Lupinus argenteus
227,-1572.9260530900472,1,0.031703754613816366,-0.0023387965396209696,Lupinus argenteus,Ivesia gordonii
227,-1572.9260530900472,1,0.11494067065399574,-0.0014106773483190621,Ivesia gordonii,Ivesia gordonii
227,-1572.9260530900472,1,-0.08741216068273415,-0.001136201394103585,Eriogonum umbellatum,Ivesia gordonii
227,-1572.9260530900472,1,0.12220114328478614,-4.2835757953869745e-4,Heterotheca villosa,Ivesia gordonii
227,-1572.9260530900472,1,-0.0375667451863294,-0.005238765247208206,Lupinus argenteus,Eriogonum umbellatum
227,-1572.9260530900472,1,0.09496624264240358,-0.0022622514890529685,Ivesia gordonii,Eriogonum umbellatum
227,-1572.9260530900472,1,-0.015971765087344655,-3.904895222805333e-5,Eriogonum umbellatum,Eriogonum umbellatum
227,-1572.9260530900472,1,-0.15326640911016157,-0.0018539855112167404,Heterotheca villosa,Eriogonum umbellatum
227,-1572.9260530900472,1,0.06649151342951774,-0.0024390863033279544,Lupinus argenteus,Heterotheca villosa
227,-1572.9260530900472,1,0.0533483758739914,0.006187432502945685,Ivesia gordonii,Heterotheca villosa
227,-1572.9260530900472,1,-0.008087147603588769,-0.0022297980599850797,Eriogonum umbellatum,Heterotheca villosa
227,-1572.9260530900472,1,-0.08264774694187635,-0.0019304907575267904,Heterotheca villosa,Heterotheca villosa
228,-1572.9260530900472,0,0.004388012099818218,0.0038676285120211587,Lupinus argenteus,Lupinus argenteus
228,-1572.9260530900472,0,0.09154156396056885,-0.0042274501740071635,Ivesia gordonii,Lupinus argenteus
228,-1572.9260530900472,0,-0.05926813252013392,-7.48685651755322e-5,Eriogonum umbellatum,Lupinus argenteus
228,-1572.9260530900472,0,-0.0076479699717436535,-7.73996121380959e-5,Heterotheca villosa,Lupinus argenteus
228,-1572.9260530900472,0,0.031703754613816366,-0.0023387965396209696,Lupinus argenteus,Ivesia gordonii
228,-1572.9260530900472,0,0.11494067065399574,-0.0014106773483190621,Ivesia gordonii,Ivesia gordonii
228,-1572.9260530900472,0,-0.08741216068273415,-0.001136201394103585,Eriogonum umbellatum,Ivesia gordonii
228,-1572.9260530900472,0,0.12220114328478614,-4.2835757953869745e-4,Heterotheca villosa,Ivesia gordonii
228,-1572.9260530900472,0,-0.0375667451863294,-0.005238765247208206,Lupinus argenteus,Eriogonum umbellatum
228,-1572.9260530900472,0,0.09496624264240358,-0.0022622514890529685,Ivesia gordonii,Eriogonum umbellatum
228,-1572.9260530900472,0,-0.015971765087344655,-3.904895222805333e-5,Eriogonum umbellatum,Eriogonum umbellatum
228,-1572.9260530900472,0,-0.15326640911016157,-0.0018539855112167404,Heterotheca villosa,Eriogonum umbellatum
228,-1572.9260530900472,0,0.06649151342951774,-0.0024390863033279544,Lupinus argenteus,Heterotheca villosa
228,-1572.9260530900472,0,0.0533483758739914,0.006187432502945685,Ivesia gordonii,Heterotheca villosa
228,-1572.9260530900472,0,-0.008087147603588769,-0.0022297980599850797,Eriogonum umbellatum,Heterotheca villosa
228,-1572.9260530900472,0,-0.08264774694187635,-0.0019304907575267904,Heterotheca villosa,Heterotheca villosa
229,-1572.9260530900472,0,0.004388012099818218,0.0038676285120211587,Lupinus argenteus,Lupinus argenteus
229,-1572.9260530900472,0,0.09154156396056885,-0.0042274501740071635,Ivesia gordonii,Lupinus argenteus
229,-1572.9260530900472,0,-0.05926813252013392,-7.48685651755322e-5,Eriogonum umbellatum,Lupinus argenteus
229,-1572.9260530900472,0,-0.0076479699717436535,-7.73996121380959e-5,Heterotheca villosa,Lupinus argenteus
229,-1572.9260530900472,0,0.031703754613816366,-0.0023387965396209696,Lupinus argenteus,Ivesia gordonii
229,-1572.9260530900472,0,0.11494067065399574,-0.0014106773483190621,Ivesia gordonii,Ivesia gordonii
229,-1572.9260530900472,0,-0.08741216068273415,-0.001136201394103585,Eriogonum umbellatum,Ivesia gordonii
229,-1572.9260530900472,0,0.12220114328478614,-4.2835757953869745e-4,Heterotheca villosa,Ivesia gordonii
229,-1572.9260530900472,0,-0.0375667451863294,-0.005238765247208206,Lupinus argenteus,Eriogonum umbellatum
229,-1572.9260530900472,0,0.09496624264240358,-0.0022622514890529685,Ivesia gordonii,Eriogonum umbellatum
229,-1572.9260530900472,0,-0.015971765087344655,-3.904895222805333e-5,Eriogonum umbellatum,Eriogonum umbellatum
229,-1572.9260530900472,0,-0.15326640911016157,-0.0018539855112167404,Heterotheca villosa,Eriogonum umbellatum
229,-1572.9260530900472,0,0.06649151342951774,-0.0024390863033279544,Lupinus argenteus,Heterotheca villosa
229,-1572.9260530900472,0,0.0533483758739914,0.006187432502945685,Ivesia gordonii,Heterotheca villosa
229,-1572.9260530900472,0,-0.008087147603588769,-0.0022297980599850797,Eriogonum umbellatum,Heterotheca villosa
229,-1572.9260530900472,0,-0.08264774694187635,-0.0019304907575267904,Heterotheca villosa,Heterotheca villosa
230,-1572.9260530900472,0,0.004388012099818218,0.0038676285120211587,Lupinus argenteus,Lupinus argenteus
230,-1572.9260530900472,0,0.09154156396056885,-0.0042274501740071635,Ivesia gordonii,Lupinus argenteus
230,-1572.9260530900472,0,-0.05926813252013392,-7.48685651755322e-5,Eriogonum umbellatum,Lupinus argenteus
230,-1572.9260530900472,0,-0.0076479699717436535,-7.73996121380959e-5,Heterotheca villosa,Lupinus argenteus
230,-1572.9260530900472,0,0.031703754613816366,-0.0023387965396209696,Lupinus argenteus,Ivesia gordonii
230,-1572.9260530900472,0,0.11494067065399574,-0.0014106773483190621,Ivesia gordonii,Ivesia gordonii
230,-1572.9260530900472,0,-0.08741216068273415,-0.001136201394103585,Eriogonum umbellatum,Ivesia gordonii
230,-1572.9260530900472,0,0.12220114328478614,-4.2835757953869745e-4,Heterotheca villosa,Ivesia gordonii
230,-1572.9260530900472,0,-0.0375667451863294,-0.005238765247208206,Lupinus argenteus,Eriogonum umbellatum
230,-1572.9260530900472,0,0.09496624264240358,-0.0022622514890529685,Ivesia gordonii,Eriogonum umbellatum
